record_date,item_code,quantity,customer
2025-12-23,SAMPLE-B,8,CUST-05
2025-12-23,SAMPLE-B,8,CUST-02
2025-12-23,SAMPLE-B,25,CUST-03
2025-12-24,SAMPLE-A,10,CUST-04
2025-12-24,SAMPLE-A,7,CUST-07
2025-12-24,SAMPLE-B,5,CUST-07
2025-12-24,SAMPLE-B,26,CUST-07
2025-12-24,SAMPLE-B,9,CUST-08
2025-12-24,SAMPLE-B,14,CUST-02
2025-12-24,SAMPLE-B,9,CUST-08
2025-12-24,SAMPLE-B,24,CUST-08
2025-12-24,SAMPLE-B,29,CUST-07
2025-12-24,SAMPLE-B,22,CUST-06
2025-12-24,SAMPLE-B,8,CUST-08
2025-12-24,SAMPLE-B,7,CUST-08
2025-12-24,SAMPLE-B,10,CUST-05
2025-12-25,SAMPLE-A,5,CUST-07
2025-12-25,SAMPLE-B,14,CUST-08
2025-12-26,SAMPLE-A,6,CUST-04
2025-12-26,SAMPLE-A,12,CUST-01
2025-12-26,SAMPLE-B,15,CUST-03
2025-12-26,SAMPLE-B,18,CUST-05
2025-12-26,SAMPLE-B,27,CUST-01
2025-12-26,SAMPLE-B,11,CUST-01
2025-12-26,SAMPLE-B,26,CUST-04
2025-12-26,SAMPLE-B,14,CUST-05
